"Y1","Y2","Source","Path","Type","lRange","W","HOB"
-7.59368498901907,-3.80669541015261,"SUGAR","Path_1","1",5.70174707129413,13.9978321147582,1.0668
-8.15477495976334,-4.43839303132899,"SUGAR","Path_1","1",6.12538336467377,13.9978321147582,1.0668
-8.72432009580375,-4.92718872524937,"SUGAR","Path_1","1",6.56620818703815,13.9978321147582,1.0668
