"Y1","Y2","Source","Path","Type","logTempSc","logPressureSc","lRange","W","C2N","HOB"
3.29559936894748,-2.81609115095341,"HRI-1","HR","1",0.0553821458515849,-0.195776585960536,6.71448199513098,6.29114312290018,0.693147180559945,5
2.03764174376317,-2.60221355981852,"HRI-1","HR","1",0.0553821458515849,-0.195776585960536,7.80924573918535,6.29114312290018,0.693147180559945,5
4.32994274912991,-3.03575606647937,"HRI-2","HR","1",0.039487771507118,-0.187683054228158,5.62189618754012,6.29114312290018,0.693147180559945,3
3.15374885086866,-2.83710677278342,"HRI-2","HR","1",0.039487771507118,-0.187683054228158,6.69618980991278,6.29114312290018,0.693147180559945,3
1.88991760411769,-2.54238177871039,"HRI-2","HR","1",0.039487771507118,-0.187683054228158,7.81270555029275,6.29114312290018,0.693147180559945,3
4.29820887405927,-2.97166122674272,"HRI-3","HR","1",0.0563672058557172,-0.19172760944253,5.60791294339233,6.29114312290018,0.693147180559945,1.5
3.02377909305881,-2.70945509902862,"HRI-3","HR","1",0.0563672058557172,-0.19172760944253,6.71564547580098,6.29114312290018,0.693147180559945,1.5
3.56712668462705,-2.93690507496617,"HRI-4","HR","1",0.0284119744435731,-0.179654502188338,5.61329019231839,6.29114312290018,0.693147180559945,-1.5
2.36621977321821,-2.69564930752732,"HRI-4","HR","1",0.0284119744435731,-0.179654502188338,6.70668580323878,6.29114312290018,0.693147180559945,-1.5
4.05064197467124,-3.01128032103693,"HRI-5","HR","1",0.0418214948533384,-0.183654791566658,5.65075977653167,6.29114312290018,0.693147180559945,0.5
2.82342181363196,-2.7333342097299,"HRI-5","HR","1",0.0418214948533384,-0.183654791566658,6.69743884114497,6.29114312290018,0.693147180559945,0.5
1.56269736368833,-2.53133735795697,"HRI-5","HR","1",0.0418214948533384,-0.183654791566658,7.81765836622245,6.29114312290018,0.693147180559945,0.5
4.01728763731462,-2.9956958301958,"HRI-6","HR","1",0.0361444049691437,-0.187683054228158,5.55908452343807,6.29114312290018,0.693147180559945,-0.5
2.63286235942717,-2.74185667148352,"HRI-6","HR","1",0.0361444049691437,-0.187683054228158,6.72735562254139,6.29114312290018,0.693147180559945,-0.5
1.4371428459179,-2.48075560341384,"HRI-6","HR","1",0.0361444049691437,-0.187683054228158,7.80952824254737,6.29114312290018,0.693147180559945,-0.5
2.1244639910113,-2.91373837088789,"HRI-7","HR","1",0.0487901641694322,-0.187683054228158,5.66117916853982,6.29114312290018,0.693147180559945,-5
1.0167845183685,-2.70425247536957,"HRI-7","HR","1",0.0487901641694322,-0.187683054228158,6.68570445301707,6.29114312290018,0.693147180559945,-5
-0.309943791761934,-2.40984556397087,"HRI-7","HR","1",0.0487901641694322,-0.187683054228158,7.81693115078149,6.29114312290018,0.693147180559945,-5
4.26714040018144,-2.99388713250455,"HRII-4","HR","1",0.0566953436765454,-0.19172760944253,5.38828313188208,6.61189317443992,0.693147180559945,-0.6
4.19997602375821,-2.99144642807267,"HRII-4","HR","1",0.0566953436765454,-0.19172760944253,5.42282409710406,6.61189317443992,0.693147180559945,-0.6
4.05600837655003,-2.9661798594246,"HRII-4","HR","1",0.0566953436765454,-0.19172760944253,5.55204064808748,6.61189317443992,0.693147180559945,-0.6
4.03262770094808,-2.94378774678307,"HRII-4","HR","1",0.0566953436765454,-0.19172760944253,5.59373543517976,6.61189317443992,0.693147180559945,-0.6
3.91795276520046,-2.92810430616999,"HRII-4","HR","1",0.0566953436765454,-0.19172760944253,5.62385004578378,6.61189317443992,0.693147180559945,-0.6
3.30876231525883,-2.80764520831255,"HRII-4","HR","1",0.0566953436765454,-0.19172760944253,6.15564309944311,6.61189317443992,0.693147180559945,-0.6
3.35868876565071,-2.80772937887311,"HRII-4","HR","1",0.0566953436765454,-0.19172760944253,6.16988852723719,6.61189317443992,0.693147180559945,-0.6
2.74326406325127,-2.69131707494901,"HRII-4","HR","1",0.0566953436765454,-0.19172760944253,6.71659535325212,6.61189317443992,0.693147180559945,-0.6
2.55411360735334,-2.645331084635,"HRII-4","HR","1",0.0566953436765454,-0.19172760944253,6.88913897820844,6.61189317443992,0.693147180559945,-0.6
